aqi,o3,so2,no2,co,pm25,pm10,timestamp_local,timestamp_utc,datetime,ts,city_name,lat,lon,timezone,country_code,state_code,county_name
24,52.3925,0.56345,4.94812,386.357,1.465,4.77551,2020-03-20T15:00:00,2020-03-20T14:00:00,2020-03-20:14,1584712800,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
25,53.5548,0.550412,4.79817,388.443,1.44587,4.63727,2020-03-20T14:00:00,2020-03-20T13:00:00,2020-03-20:13,1584709200,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
25,53.4654,0.572763,5.58002,400.126,1.59003,5.02774,2020-03-20T13:00:00,2020-03-20T12:00:00,2020-03-20:12,1584705600,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
24,52.4819,0.584871,6.34044,405.967,1.71135,5.45905,2020-03-20T12:00:00,2020-03-20T11:00:00,2020-03-20:11,1584702000,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
24,51.5878,0.622123,7.92556,414.729,1.86417,5.99852,2020-03-20T11:00:00,2020-03-20T10:00:00,2020-03-20:10,1584698400,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
23,48.995,0.689179,10.9351,415.981,2.05323,6.45083,2020-03-20T10:00:00,2020-03-20T09:00:00,2020-03-20:09,1584694800,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
22,48.6374,0.646338,12.4667,412.226,2.13722,6.1054,2020-03-20T09:00:00,2020-03-20T08:00:00,2020-03-20:08,1584691200,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
22,47.2963,0.597909,13.9019,404.716,2.30119,5.88153,2020-03-20T08:00:00,2020-03-20T07:00:00,2020-03-20:07,1584687600,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
22,46.4916,0.552274,13.3663,399.709,2.50983,5.87272,2020-03-20T07:00:00,2020-03-20T06:00:00,2020-03-20:06,1584684000,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
22,47.2963,0.522472,11.9312,395.954,2.66028,6.0074,2020-03-20T06:00:00,2020-03-20T05:00:00,2020-03-20:05,1584680400,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
22,47.7433,0.497326,11.31,395.954,2.98625,6.6374,2020-03-20T05:00:00,2020-03-20T04:00:00,2020-03-20:04,1584676800,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
22,46.581,0.493601,11.7598,395.954,3.38311,7.53952,2020-03-20T04:00:00,2020-03-20T03:00:00,2020-03-20:03,1584673200,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
21,45.1058,0.497326,12.8094,398.457,3.78165,8.54141,2020-03-20T03:00:00,2020-03-20T02:00:00,2020-03-20:02,1584669600,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
20,43.3624,0.504777,14.5445,402.212,3.96508,9.22959,2020-03-20T02:00:00,2020-03-20T01:00:00,2020-03-20:01,1584666000,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
20,42.6918,0.479631,16.2153,409.305,3.96825,9.6615,2020-03-20T01:00:00,2020-03-20T00:00:00,2020-03-20:00,1584662400,Weerdinge,52.84,6.93,Europe/Amsterdam,NL,01,Carlow
46,58.2317,0.756234,5.2773,419.402,1.76943,11.2183,2020-03-23T00:00:00,2020-03-22T23:00:00,2020-03-22:23,1584918000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
40.8,57.3217,0.745989,6.3094,417.149,1.73425,8.97713,2020-03-22T23:00:00,2020-03-22T22:00:00,2020-03-22:22,1584914400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
36.4,57.8423,0.740401,7.29438,413.311,1.67029,6.69759,2020-03-22T22:00:00,2020-03-22T21:00:00,2020-03-22:21,1584910800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
32,59.6503,0.724569,8.12941,407.302,1.61026,4.40422,2020-03-22T21:00:00,2020-03-22T20:00:00,2020-03-22:20,1584907200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
29,62.3167,0.716187,9.03942,401.378,1.57847,2.13001,2020-03-22T20:00:00,2020-03-22T19:00:00,2020-03-22:19,1584903600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
30,65.3565,0.701286,8.51462,398.874,1.59299,2.12703,2020-03-22T19:00:00,2020-03-22T18:00:00,2020-03-22:18,1584900000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
32,68.8434,0.69011,6.81169,396.788,1.60843,2.1164,2020-03-22T18:00:00,2020-03-22T17:00:00,2020-03-22:17,1584896400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,72.4196,0.680797,5.08735,394.285,1.58353,2.03636,2020-03-22T17:00:00,2020-03-22T16:00:00,2020-03-22:16,1584892800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
34,74.2972,0.67614,3.97349,392.616,1.52992,1.9246,2020-03-22T16:00:00,2020-03-22T15:00:00,2020-03-22:15,1584889200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
34,74.1184,0.671484,3.53972,393.033,1.50867,1.87434,2020-03-22T15:00:00,2020-03-22T14:00:00,2020-03-22:14,1584885600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
33,71.7938,0.720844,3.51295,394.702,1.48856,1.85539,2020-03-22T14:00:00,2020-03-22T13:00:00,2020-03-22:13,1584882000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
32,69.0222,0.813045,3.95742,398.457,1.51388,1.93498,2020-03-22T13:00:00,2020-03-22T12:00:00,2020-03-22:12,1584878400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
32,68.6646,0.831671,4.21447,400.96,1.4448,1.89333,2020-03-22T12:00:00,2020-03-22T11:00:00,2020-03-22:11,1584874800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
31,66.6976,0.83819,4.54648,405.133,1.45447,1.92263,2020-03-22T11:00:00,2020-03-22T10:00:00,2020-03-22:10,1584871200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
27,57.3993,0.90804,6.01914,413.477,1.76798,2.35475,2020-03-22T10:00:00,2020-03-22T09:00:00,2020-03-22:09,1584867600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
24,52.9289,0.839122,7.0259,419.319,1.89608,2.49409,2020-03-22T09:00:00,2020-03-22T08:00:00,2020-03-22:08,1584864000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.9785,0.787899,8.1826,425.16,2.02119,2.62776,2020-03-22T08:00:00,2020-03-22T07:00:00,2020-03-22:07,1584860400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.1738,0.763685,7.82916,429.749,2.07674,2.64783,2020-03-22T07:00:00,2020-03-22T06:00:00,2020-03-22:06,1584856800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.9785,0.757165,6.62962,430.584,2.03515,2.53579,2020-03-22T06:00:00,2020-03-22T05:00:00,2020-03-22:05,1584853200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,50.0679,0.75344,6.1905,433.087,2.02189,2.48714,2020-03-22T05:00:00,2020-03-22T04:00:00,2020-03-22:04,1584849600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,48.8162,0.765547,6.53323,434.756,2.02483,2.49743,2020-03-22T04:00:00,2020-03-22T03:00:00,2020-03-22:03,1584846000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
22,46.9387,0.808388,7.3472,438.094,2.05665,2.56906,2020-03-22T03:00:00,2020-03-22T02:00:00,2020-03-22:02,1584842400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
21,45.2399,0.8801,8.3968,438.094,2.10911,2.68284,2020-03-22T02:00:00,2020-03-22T01:00:00,2020-03-22:01,1584838800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
20,43.9882,0.95088,9.68203,435.591,2.18823,2.84432,2020-03-22T01:00:00,2020-03-22T00:00:00,2020-03-22:00,1584835200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
20,43.4965,0.968575,10.6567,429.749,2.1842,2.89052,2020-03-22T00:00:00,2020-03-21T23:00:00,2020-03-21:23,1584831600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
20,44.2564,0.927597,11.2886,425.577,2.06643,2.76861,2020-03-21T23:00:00,2020-03-21T22:00:00,2020-03-21:22,1584828000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
21,46.3128,0.878237,11.5456,422.239,1.87086,2.54329,2020-03-21T22:00:00,2020-03-21T21:00:00,2020-03-21:21,1584824400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.6209,0.815839,11.1815,417.65,1.65742,2.27971,2020-03-21T21:00:00,2020-03-21T20:00:00,2020-03-21:20,1584820800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
25,53.5548,0.764616,10.7316,414.312,1.52397,2.09607,2020-03-21T20:00:00,2020-03-21T19:00:00,2020-03-21:19,1584817200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
26,57.1311,0.728294,9.58564,409.722,1.49919,2.02075,2020-03-21T19:00:00,2020-03-21T18:00:00,2020-03-21:18,1584813600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
28,59.8133,0.716187,7.50786,405.967,1.51145,1.99226,2020-03-21T18:00:00,2020-03-21T17:00:00,2020-03-21:17,1584810000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
28,60.4391,0.70408,5.85848,403.047,1.52678,1.96521,2020-03-21T17:00:00,2020-03-21T16:00:00,2020-03-21:16,1584806400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
27,58.2933,0.679865,5.23194,401.378,1.6004,2.02268,2020-03-21T16:00:00,2020-03-21T15:00:00,2020-03-21:15,1584802800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
25,54.3594,0.638887,5.56931,403.464,1.74873,2.21214,2020-03-21T15:00:00,2020-03-21T14:00:00,2020-03-21:14,1584799200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
24,51.3196,0.611879,6.17979,406.802,1.98001,2.48459,2020-03-21T14:00:00,2020-03-21T13:00:00,2020-03-21:13,1584795600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,50.2467,0.569969,6.37257,410.557,2.13365,2.6661,2020-03-21T13:00:00,2020-03-21T12:00:00,2020-03-21:12,1584792000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,50.6937,0.544824,6.10482,411.809,2.31871,2.90963,2020-03-21T12:00:00,2020-03-21T11:00:00,2020-03-21:11,1584788400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,50.6043,0.582077,7.03661,416.815,2.77063,3.56695,2020-03-21T11:00:00,2020-03-21T10:00:00,2020-03-21:10,1584784800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.7997,0.683591,10.2711,425.16,3.08373,4.22342,2020-03-21T10:00:00,2020-03-21T09:00:00,2020-03-21:09,1584781200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
24,52.0349,0.631437,11.5028,425.994,2.84222,3.95878,2020-03-21T09:00:00,2020-03-21T08:00:00,2020-03-21:08,1584777600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
25,53.5548,0.575557,12.5309,425.577,2.60245,3.66191,2020-03-21T08:00:00,2020-03-21T07:00:00,2020-03-21:07,1584774000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
25,54.8065,0.551343,11.1815,426.829,2.44463,3.39769,2020-03-21T07:00:00,2020-03-21T06:00:00,2020-03-21:06,1584770400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
26,56.684,0.553206,9.39285,425.577,2.27752,3.10247,2020-03-21T06:00:00,2020-03-21T05:00:00,2020-03-21:05,1584766800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
27,58.651,0.565313,8.40751,427.246,2.16372,2.90196,2020-03-21T05:00:00,2020-03-21T04:00:00,2020-03-21:04,1584763200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
27,58.8298,0.588596,8.43964,425.577,2.17655,2.89186,2020-03-21T04:00:00,2020-03-21T03:00:00,2020-03-21:03,1584759600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
26,57.0416,0.61281,9.4464,428.081,2.53541,3.33486,2020-03-21T03:00:00,2020-03-21T02:00:00,2020-03-21:02,1584756000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
24,51.0514,0.646338,11.8241,430.584,3.1393,4.20378,2020-03-21T02:00:00,2020-03-21T01:00:00,2020-03-21:01,1584752400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
20,42.2895,0.728294,15.744,440.598,3.96406,5.59482,2020-03-21T01:00:00,2020-03-21T00:00:00,2020-03-21:00,1584748800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
18,38.0874,0.742264,17.6504,446.439,4.15285,6.27204,2020-03-21T00:00:00,2020-03-20T23:00:00,2020-03-20:23,1584745200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
19,40.1884,0.678934,16.4723,444.77,3.63051,6.04774,2020-03-20T23:00:00,2020-03-20T22:00:00,2020-03-20:22,1584741600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
20,43.2283,0.67614,14.4802,438.094,2.90639,5.62196,2020-03-20T22:00:00,2020-03-20T21:00:00,2020-03-20:21,1584738000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
21,45.5081,0.705943,12.4667,431.418,2.08091,5.14558,2020-03-20T21:00:00,2020-03-20T20:00:00,2020-03-20:20,1584734400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
22,46.9387,0.708736,10.903,426.829,1.65712,5.01996,2020-03-20T20:00:00,2020-03-20T19:00:00,2020-03-20:19,1584730800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
22,47.4751,0.649132,9.20007,420.57,1.64406,5.37166,2020-03-20T19:00:00,2020-03-20T18:00:00,2020-03-20:18,1584727200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
22,48.1009,0.584871,7.25081,412.226,1.65646,5.63681,2020-03-20T18:00:00,2020-03-20T17:00:00,2020-03-20:17,1584723600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.3526,0.531785,5.82635,403.047,1.65101,5.66111,2020-03-20T17:00:00,2020-03-20T16:00:00,2020-03-20:16,1584720000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,50.7832,0.491738,4.95883,389.695,1.60722,5.44281,2020-03-20T16:00:00,2020-03-20T15:00:00,2020-03-20:15,1584716400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
24,52.7501,0.460073,4.57326,383.437,1.58247,5.24558,2020-03-20T15:00:00,2020-03-20T14:00:00,2020-03-20:14,1584712800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
25,53.7336,0.443775,4.44474,384.271,1.54548,5.01518,2020-03-20T14:00:00,2020-03-20T13:00:00,2020-03-20:13,1584709200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
25,53.376,0.453554,5.08199,394.285,1.63229,5.24468,2020-03-20T13:00:00,2020-03-20T12:00:00,2020-03-20:12,1584705600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
24,52.4819,0.46799,5.85848,403.047,1.73432,5.63424,2020-03-20T12:00:00,2020-03-20T11:00:00,2020-03-20:11,1584702000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
24,51.7666,0.48615,7.21868,410.974,1.82362,6.03354,2020-03-20T11:00:00,2020-03-20T10:00:00,2020-03-20:10,1584698400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.9785,0.511296,9.84268,414.729,1.90709,6.36082,2020-03-20T10:00:00,2020-03-20T09:00:00,2020-03-20:09,1584694800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.9785,0.489876,11.5456,413.895,1.88799,6.03066,2020-03-20T09:00:00,2020-03-20T08:00:00,2020-03-20:08,1584691200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.2632,0.467058,12.8308,409.722,1.95559,5.7556,2020-03-20T08:00:00,2020-03-20T07:00:00,2020-03-20:07,1584687600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,48.995,0.4475,11.8669,403.881,2.01883,5.53346,2020-03-20T07:00:00,2020-03-20T06:00:00,2020-03-20:06,1584684000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.6209,0.429805,10.4103,398.457,2.05383,5.48437,2020-03-20T06:00:00,2020-03-20T05:00:00,2020-03-20:05,1584680400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
23,49.3526,0.411645,9.96049,395.954,2.27476,5.94151,2020-03-20T05:00:00,2020-03-20T04:00:00,2020-03-20:04,1584676800,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
22,48.1904,0.393018,10.6888,396.371,2.52885,6.63986,2020-03-20T04:00:00,2020-03-20T03:00:00,2020-03-20:03,1584673200,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
22,47.4751,0.370201,11.5242,398.04,2.71639,7.33152,2020-03-20T03:00:00,2020-03-20T02:00:00,2020-03-20:02,1584669600,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
22,47.2069,0.347849,12.2953,400.543,2.7062,7.78632,2020-03-20T02:00:00,2020-03-20T01:00:00,2020-03-20:01,1584666000,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
22,47.6539,0.33062,12.638,403.464,2.62292,8.17074,2020-03-20T01:00:00,2020-03-20T00:00:00,2020-03-20:00,1584662400,Bontebok,52.98,6.04,Europe/Amsterdam,NL,02,wicklow
41.6,60.1599,1.05053,6.70432,419.903,9.11122,9.11917,2020-03-23T00:00:00,2020-03-22T23:00:00,2020-03-22:23,1584918000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
37.2,58.0214,0.983477,7.43001,416.816,7.19636,7.33889,2020-03-22T23:00:00,2020-03-22T22:00:00,2020-03-22:22,1584914400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
32.8,56.2226,0.934117,8.14069,414.145,5.23436,5.49206,2020-03-22T22:00:00,2020-03-22T21:00:00,2020-03-22:21,1584910800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29.2,55.3893,0.863336,8.49581,409.305,3.23243,3.57199,2020-03-22T21:00:00,2020-03-22T20:00:00,2020-03-22:20,1584907200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
26,55.8794,0.798143,8.66456,401.795,1.24054,1.64533,2020-03-22T20:00:00,2020-03-22T19:00:00,2020-03-22:19,1584903600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
27,59.2768,0.727363,7.82916,396.788,1.22643,1.59397,2020-03-22T19:00:00,2020-03-22T18:00:00,2020-03-22:18,1584900000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29,63.3001,0.677072,6.01914,391.364,1.21068,1.54967,2020-03-22T18:00:00,2020-03-22T17:00:00,2020-03-22:17,1584896400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
31,67.7705,0.64075,4.36441,388.443,1.15456,1.45961,2020-03-22T17:00:00,2020-03-22T16:00:00,2020-03-22:16,1584892800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
32,69.8268,0.638887,3.43798,386.775,1.13596,1.41532,2020-03-22T16:00:00,2020-03-22T15:00:00,2020-03-22:15,1584889200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
32,68.9328,0.664964,3.20235,390.112,1.14837,1.43072,2020-03-22T15:00:00,2020-03-22T14:00:00,2020-03-22:14,1584885600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
30,65.0883,0.70408,3.27732,392.199,1.21475,1.50827,2020-03-22T14:00:00,2020-03-22T13:00:00,2020-03-22:13,1584882000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29,63.3895,0.723638,3.29339,396.788,1.24476,1.5532,2020-03-22T13:00:00,2020-03-22T12:00:00,2020-03-22:12,1584878400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29,62.7637,0.745058,3.33088,399.292,1.23663,1.5565,2020-03-22T12:00:00,2020-03-22T11:00:00,2020-03-22:11,1584874800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
28,60.1709,0.856817,3.97884,405.967,1.34264,1.73413,2020-03-22T11:00:00,2020-03-22T10:00:00,2020-03-22:10,1584871200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
25,53.5548,1.10082,5.93346,418.484,1.68649,2.26563,2020-03-22T10:00:00,2020-03-22T09:00:00,2020-03-22:09,1584867600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
24,51.6772,1.06171,6.87595,425.994,1.68326,2.25887,2020-03-22T09:00:00,2020-03-22T08:00:00,2020-03-22:08,1584864000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,50.6043,0.968575,7.61496,429.749,1.65554,2.20634,2020-03-22T08:00:00,2020-03-22T07:00:00,2020-03-22:07,1584860400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
24,51.0514,0.84471,6.84382,432.253,1.60695,2.11339,2020-03-22T07:00:00,2020-03-22T06:00:00,2020-03-22:06,1584856800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
24,51.9454,0.759028,5.50505,432.253,1.55475,1.9906,2020-03-22T06:00:00,2020-03-22T05:00:00,2020-03-22:05,1584853200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
24,52.0349,0.720844,5.05522,436.425,1.57097,1.96805,2020-03-22T05:00:00,2020-03-22T04:00:00,2020-03-22:04,1584849600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
24,50.962,0.732951,5.34439,438.094,1.59463,1.98151,2020-03-22T04:00:00,2020-03-22T03:00:00,2020-03-22:03,1584846000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,49.7103,0.785105,6.10482,439.763,1.6126,2.01788,2020-03-22T03:00:00,2020-03-22T02:00:00,2020-03-22:02,1584842400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
22,48.2798,0.849366,6.99377,435.591,1.6053,2.04952,2020-03-22T02:00:00,2020-03-22T01:00:00,2020-03-22:01,1584838800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
22,47.3857,0.90804,8.03266,431.418,1.63984,2.14815,2020-03-22T01:00:00,2020-03-22T00:00:00,2020-03-22:00,1584835200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
22,47.2963,0.930391,8.86805,424.743,1.63914,2.19726,2020-03-22T00:00:00,2020-03-21T23:00:00,2020-03-21:23,1584831600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
22,48.4586,0.922941,9.56422,421.822,1.60921,2.19635,2020-03-21T23:00:00,2020-03-21T22:00:00,2020-03-21:22,1584828000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,49.9785,0.898726,9.96049,419.736,1.50484,2.08457,2020-03-21T22:00:00,2020-03-21T21:00:00,2020-03-21:21,1584824400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
24,51.856,0.848435,9.96049,418.484,1.41,1.95735,2020-03-21T21:00:00,2020-03-21T20:00:00,2020-03-21:20,1584820800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
25,53.6442,0.8028,9.71416,415.146,1.34598,1.85913,2020-03-21T20:00:00,2020-03-21T19:00:00,2020-03-21:19,1584817200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
26,56.7734,0.75344,8.8145,413.895,1.31852,1.7941,2020-03-21T19:00:00,2020-03-21T18:00:00,2020-03-21:18,1584813600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
28,60.5285,0.722706,6.98306,410.974,1.28596,1.71156,2020-03-21T18:00:00,2020-03-21T17:00:00,2020-03-21:17,1584810000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
30,64.0154,0.699423,5.45685,408.888,1.28446,1.65788,2020-03-21T17:00:00,2020-03-21T16:00:00,2020-03-21:16,1584806400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
30,64.7306,0.701286,4.57861,404.716,1.31389,1.64769,2020-03-21T16:00:00,2020-03-21T15:00:00,2020-03-21:15,1584802800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
29,62.5849,0.697561,4.33764,403.881,1.3672,1.70264,2020-03-21T15:00:00,2020-03-21T14:00:00,2020-03-21:14,1584799200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
27,57.8463,0.697561,4.50364,403.047,1.45382,1.82243,2020-03-21T14:00:00,2020-03-21T13:00:00,2020-03-21:13,1584795600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
24,52.9289,0.679865,5.15161,405.133,1.72719,2.16683,2020-03-21T13:00:00,2020-03-21T12:00:00,2020-03-21:12,1584792000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,49.6209,0.624917,5.95488,406.384,2.02742,2.53135,2020-03-21T12:00:00,2020-03-21T11:00:00,2020-03-21:11,1584788400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
21,46.4022,0.645407,8.24686,414.729,2.86917,3.60737,2020-03-21T11:00:00,2020-03-21T10:00:00,2020-03-21:10,1584784800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
20,43.0048,0.749715,12.5524,425.16,3.72432,4.89606,2020-03-21T10:00:00,2020-03-21T09:00:00,2020-03-21:09,1584781200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
21,46.2234,0.692904,13.7733,427.246,3.48204,4.71567,2020-03-21T09:00:00,2020-03-21T08:00:00,2020-03-21:08,1584777600,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
23,49.5315,0.631437,13.9019,422.239,2.93277,4.04191,2020-03-21T08:00:00,2020-03-21T07:00:00,2020-03-21:07,1584774000,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
25,53.2866,0.581145,11.6313,421.405,2.47831,3.40272,2020-03-21T07:00:00,2020-03-21T06:00:00,2020-03-21:06,1584770400,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
26,56.3264,0.559725,9.47854,419.319,2.192,2.9621,2020-03-21T06:00:00,2020-03-21T05:00:00,2020-03-21:05,1584766800,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
27,58.3828,0.56345,8.62172,423.074,2.09166,2.79907,2020-03-21T05:00:00,2020-03-21T04:00:00,2020-03-21:04,1584763200,Meeden,53.16,6.91,Europe/Amsterdam,NL,04,Kildare
